Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1768,2023-04-20,West,Consumer,Office Supplies,Storage,Storage Item 2,370.49,3,0.0,77.31
ORD-1769,2023-08-26,West,Home Office,Office Supplies,Storage,Storage Item 23,371.06,4,0.0,42.71
ORD-1770,2024-09-11,West,Home Office,Furniture,Furnishings,Furnishings Item 12,1421.0,8,0.1,-193.08
ORD-1771,2023-06-17,South,Consumer,Technology,Copiers,Copiers Item 3,1138.95,4,0.0,
ORD-1772,2023-08-16,Central,Corporate,Technology,Phones,Phones Item 5,1926.22,4,0.0,173.61
ORD-1773,2023-11-29,South,Home Office,Furniture,Furnishings,Furnishings Item 28,1613.93,8,0.0,210.03
ORD-1774,2023-11-17,South,Home Office,Technology,Phones,Phones Item 48,96.39,7,0.3,17.34
ORD-1775,2024-04-12,East,Corporate,Office Supplies,Binders,Binders Item 34,1903.29,1,0.0,306.37
ORD-1776,2024-02-01,East,Home Office,Office Supplies,Art,Art Item 13,1640.19,9,0.0,542.12
ORD-1777,2023-10-20,South,Corporate,Technology,Copiers,Copiers Item 28,463.88,8,0.0,-33.76
ORD-1778,2024-10-23,West,Corporate,Technology,Phones,Phones Item 47,1225.85,8,0.0,57.15
ORD-1779,2024-12-13,West,Home Office,Office Supplies,Binders,Binders Item 26,1681.32,9,0.0,571.67
ORD-1780,2023-07-03,South,Consumer,Technology,Machines,Machines Item 46,713.31,8,0.3,-41.28
ORD-1781,2023-11-28,East,Corporate,Furniture,Furnishings,Furnishings Item 6,1563.25,3,0.0,-54.9
ORD-1782,2024-06-20,Central,Consumer,Furniture,Furnishings,Furnishings Item 40,1647.0,7,0.3,89.34
ORD-1783,2023-06-24,South,Consumer,Furniture,Furnishings,Furnishings Item 43,1338.42,6,0.3,-190.96
ORD-1784,2024-12-30,West,Consumer,Furniture,Tables,Tables Item 20,1251.48,1,0.2,88.93
ORD-1785,2023-07-05,Central,Home Office,Technology,Copiers,Copiers Item 13,1177.35,2,0.0,-116.78
ORD-1786,2024-05-24,East,Corporate,Furniture,Bookcases,Bookcases Item 1,1476.38,8,0.3,469.01
ORD-1787,2024-08-25,West,Consumer,Office Supplies,Art,Art Item 27,441.31,8,0.2,-62.92
ORD-1788,2024-07-14,East,Consumer,Technology,Phones,Phones Item 41,57.04,5,0.3,10.56
ORD-1789,2023-06-01,East,Consumer,Office Supplies,Paper,Paper Item 3,1218.12,1,0.1,155.94
ORD-1790,2023-03-31,Central,Corporate,Furniture,Chairs,Chairs Item 27,471.57,1,0.0,16.29
ORD-1791,2024-11-07,Central,Home Office,Furniture,Tables,Tables Item 36,1193.01,10,0.3,116.99
ORD-1792,2023-04-06,Central,Consumer,Furniture,Furnishings,Furnishings Item 24,1975.69,5,0.1,-233.4
ORD-1793,2023-03-08,South,Home Office,Technology,Phones,Phones Item 9,1393.34,5,0.2,59.34
ORD-1794,2024-02-28,Central,Home Office,Furniture,Bookcases,Bookcases Item 45,862.12,9,0.0,
ORD-1795,2024-10-06,East,Home Office,Furniture,Chairs,Chairs Item 31,1387.95,9,0.0,547.9
ORD-1796,2023-11-21,South,Home Office,Office Supplies,Storage,Storage Item 37,265.5,5,0.3,-36.52
ORD-1797,2024-07-30,West,Home Office,Office Supplies,Storage,Storage Item 47,1451.43,8,0.3,213.41
ORD-1798,2024-09-16,South,Consumer,Office Supplies,Art,Art Item 13,555.58,4,0.1,-84.64
ORD-1799,2024-10-02,East,Corporate,Furniture,Chairs,Chairs Item 40,180.46,2,0.0,60.73
ORD-1800,2023-12-25,East,Corporate,Technology,Copiers,Copiers Item 1,391.82,9,0.0,-2.34
ORD-1801,2023-03-11,Central,Corporate,Office Supplies,Paper,Paper Item 33,461.05,5,0.1,5.99
ORD-1802,2024-12-03,East,Consumer,Office Supplies,Storage,Storage Item 26,148.15,6,0.1,16.51
ORD-1803,2023-12-05,West,Consumer,Office Supplies,Binders,Binders Item 31,144.55,6,0.2,40.5
ORD-1804,2024-10-04,South,Consumer,Furniture,Tables,Tables Item 22,475.09,8,0.3,58.91
ORD-1805,2023-11-03,East,Home Office,Technology,Copiers,Copiers Item 36,1761.36,10,0.1,335.59
ORD-1806,2024-12-02,West,Home Office,Office Supplies,Binders,Binders Item 5,1070.59,6,0.1,-5.78
ORD-1807,2024-01-20,East,Corporate,Furniture,Bookcases,Bookcases Item 37,672.67,9,0.0,135.67
ORD-1808,2023-04-30,West,Home Office,Office Supplies,Art,Art Item 46,1988.34,5,0.1,391.91
ORD-1809,2024-05-23,South,Consumer,Furniture,Bookcases,Bookcases Item 29,1119.99,4,0.1,266.99
ORD-1810,2023-04-25,Central,Consumer,Technology,Accessories,Accessories Item 50,935.76,6,0.0,-153.38
ORD-1811,2023-01-26,South,Home Office,Furniture,Chairs,Chairs Item 10,1128.97,8,0.3,422.88
ORD-1812,2024-06-20,South,Home Office,Furniture,Bookcases,Bookcases Item 10,358.85,5,0.1,76.79
ORD-1813,2023-02-07,West,Home Office,Furniture,Tables,Tables Item 46,409.86,8,0.2,49.8
ORD-1814,2023-02-15,East,Corporate,Office Supplies,Binders,Binders Item 22,202.39,10,0.0,14.21
ORD-1815,2024-11-05,East,Home Office,Technology,Phones,Phones Item 37,1514.77,5,0.0,12.94
ORD-1816,2023-07-17,Central,Consumer,Technology,Accessories,Accessories Item 35,1333.17,5,0.1,369.65
ORD-1817,2023-06-02,East,Corporate,Technology,Copiers,Copiers Item 8,1855.08,3,0.1,-109.85
ORD-1818,2023-12-25,West,Home Office,Furniture,Chairs,Chairs Item 18,804.64,9,0.1,-87.34
ORD-1819,2023-03-14,West,Consumer,Furniture,Bookcases,Bookcases Item 22,1985.04,5,0.3,707.07
ORD-1820,2023-01-30,East,Consumer,Office Supplies,Art,Art Item 7,1084.51,8,0.0,331.01
ORD-1821,2024-02-06,East,Corporate,Technology,Phones,Phones Item 38,1046.71,3,0.3,182.29
ORD-1822,2023-12-07,Central,Corporate,Office Supplies,Art,Art Item 6,187.36,4,0.3,47.43
ORD-1823,2024-04-24,East,Home Office,Technology,Accessories,Accessories Item 20,264.15,2,0.2,78.09
ORD-1824,2023-08-18,South,Consumer,Office Supplies,Art,Art Item 17,1566.24,3,0.3,352.79
ORD-1825,2024-11-12,West,Home Office,Technology,Copiers,Copiers Item 30,81.96,6,0.1,-1.49
ORD-1826,2023-04-26,East,Corporate,Technology,Phones,Phones Item 30,533.59,6,0.2,8.58
ORD-1827,2024-08-11,Central,Home Office,Furniture,Bookcases,Bookcases Item 7,184.41,3,0.3,66.79
ORD-1828,2024-10-27,Central,Home Office,Technology,Phones,Phones Item 35,1112.07,2,0.1,-18.56
ORD-1829,2024-09-27,South,Consumer,Technology,Copiers,Copiers Item 11,799.99,4,0.3,54.66
ORD-1830,2023-08-02,East,Corporate,Technology,Copiers,Copiers Item 28,1205.18,10,0.2,131.86
ORD-1831,2024-11-09,West,Consumer,Office Supplies,Storage,Storage Item 32,1839.59,2,0.3,180.61
ORD-1832,2023-04-10,Central,Home Office,Furniture,Furnishings,Furnishings Item 20,1984.39,8,0.0,616.86
ORD-1833,2024-09-02,East,Home Office,Technology,Phones,Phones Item 32,424.94,7,0.1,152.28
ORD-1834,2023-05-23,East,Consumer,Office Supplies,Binders,Binders Item 49,241.57,10,0.0,70.17
ORD-1835,2023-10-26,South,Home Office,Furniture,Tables,Tables Item 37,767.44,7,0.3,250.79
ORD-1836,2023-11-21,West,Home Office,Technology,Accessories,Accessories Item 44,1737.43,5,0.3,492.66
ORD-1837,2024-08-19,Central,Consumer,Technology,Copiers,Copiers Item 33,1582.16,1,0.3,-27.2
ORD-1838,2024-01-14,Central,Consumer,Technology,Accessories,Accessories Item 1,171.03,9,0.0,7.15
ORD-1839,2023-02-01,East,Corporate,Office Supplies,Storage,Storage Item 45,355.31,4,0.2,77.09
ORD-1840,2024-01-27,Central,Home Office,Office Supplies,Art,Art Item 28,698.74,7,0.2,269.27
ORD-1841,2023-05-23,West,Corporate,Office Supplies,Paper,Paper Item 25,1285.53,4,0.3,377.29
ORD-1842,2024-11-17,West,Corporate,Technology,Copiers,Copiers Item 1,273.72,3,0.0,86.83
ORD-1843,2024-05-13,West,Home Office,Furniture,Chairs,Chairs Item 6,1846.29,7,0.0,170.3
ORD-1844,2024-09-10,South,Home Office,Furniture,Furnishings,Furnishings Item 12,1216.44,7,0.3,
ORD-1845,2023-12-30,South,Corporate,Technology,Copiers,Copiers Item 28,357.93,4,0.0,36.34
ORD-1846,2023-08-31,South,Home Office,Office Supplies,Binders,Binders Item 27,803.34,9,0.1,-90.12
ORD-1847,2024-08-04,East,Consumer,Office Supplies,Storage,Storage Item 8,741.39,8,0.1,-117.95
ORD-1848,2024-06-23,East,Consumer,Office Supplies,Art,Art Item 34,61.37,5,0.2,-7.3
ORD-1849,2024-10-07,West,Corporate,Furniture,Chairs,Chairs Item 38,1926.6,2,0.3,249.91
ORD-1850,2023-01-12,Central,Home Office,Technology,Phones,Phones Item 33,1931.99,8,0.2,114.95
ORD-1851,2023-10-29,South,Corporate,Technology,Machines,Machines Item 3,630.51,5,0.0,65.37
ORD-1852,2024-10-06,Central,Consumer,Office Supplies,Storage,Storage Item 11,884.63,8,0.3,-120.84
ORD-1853,2024-10-01,Central,Home Office,Office Supplies,Binders,Binders Item 32,1285.24,1,0.1,-90.45
ORD-1854,2023-09-16,East,Corporate,Furniture,Tables,Tables Item 18,1242.98,3,0.3,236.32
ORD-1855,2023-04-25,East,Home Office,Technology,Machines,Machines Item 38,312.53,10,0.0,-51.0
ORD-1856,2023-06-29,South,Corporate,Office Supplies,Paper,Paper Item 32,1563.72,5,0.0,118.66
ORD-1857,2023-05-29,Central,Consumer,Furniture,Chairs,Chairs Item 32,125.75,10,0.0,49.91
ORD-1858,2024-03-26,West,Home Office,Technology,Copiers,Copiers Item 37,124.98,3,0.0,27.12
ORD-1859,2023-09-28,East,Home Office,Office Supplies,Storage,Storage Item 11,1967.52,2,0.0,-111.15
ORD-1860,2024-05-02,South,Corporate,Technology,Copiers,Copiers Item 25,293.08,9,0.0,-37.27
ORD-1861,2023-05-29,South,Corporate,Office Supplies,Art,Art Item 1,613.52,9,0.2,-85.51
ORD-1862,2023-11-20,South,Home Office,Technology,Copiers,Copiers Item 7,1387.4,9,0.0,-225.63
ORD-1863,2024-10-29,South,Home Office,Office Supplies,Storage,Storage Item 18,1023.75,5,0.1,407.47
ORD-1864,2024-08-21,Central,Home Office,Technology,Phones,Phones Item 50,1629.8,7,0.2,275.65
ORD-1865,2023-12-12,West,Home Office,Office Supplies,Paper,Paper Item 36,619.44,3,0.1,107.99
ORD-1866,2024-02-26,East,Consumer,Furniture,Chairs,Chairs Item 7,1058.81,2,0.3,58.92
ORD-1867,2023-10-18,Central,Consumer,Office Supplies,Art,Art Item 3,270.11,5,0.0,89.67
ORD-1868,2024-11-03,East,Home Office,Furniture,Chairs,Chairs Item 41,905.07,4,0.3,-75.33
ORD-1869,2023-05-14,East,Home Office,Furniture,Chairs,Chairs Item 12,741.84,7,0.3,35.96
ORD-1870,2024-04-23,Central,Corporate,Furniture,Tables,Tables Item 18,1656.8,2,0.2,397.91
ORD-1871,2023-03-17,Central,Consumer,Technology,Machines,Machines Item 25,1540.92,5,0.0,-297.99
ORD-1872,2023-09-29,East,Corporate,Technology,Machines,Machines Item 5,838.15,3,0.2,74.43
ORD-1873,2024-10-22,South,Consumer,Technology,Accessories,Accessories Item 10,48.19,8,0.0,-2.13
ORD-1874,2024-10-20,West,Home Office,Office Supplies,Art,Art Item 46,1522.98,2,0.2,-179.31
ORD-1875,2023-03-14,East,Consumer,Technology,Phones,Phones Item 50,1075.27,10,0.1,-76.21
ORD-1876,2024-10-30,South,Consumer,Technology,Phones,Phones Item 43,34.12,1,0.0,-1.89
ORD-1877,2023-12-04,West,Home Office,Technology,Machines,Machines Item 1,1951.99,7,0.3,548.36
ORD-1878,2024-02-18,South,Corporate,Office Supplies,Art,Art Item 15,1919.56,2,0.3,
ORD-1879,2024-08-03,South,Consumer,Furniture,Furnishings,Furnishings Item 22,228.38,9,0.1,29.41
ORD-1880,2024-10-09,South,Consumer,Office Supplies,Storage,Storage Item 35,914.21,2,0.1,
ORD-1881,2024-10-25,South,Corporate,Technology,Phones,Phones Item 36,205.18,4,0.0,19.07
ORD-1882,2024-12-13,West,Corporate,Furniture,Furnishings,Furnishings Item 41,308.6,7,0.0,-1.6
ORD-1883,2024-10-09,South,Consumer,Office Supplies,Storage,Storage Item 9,1477.34,8,0.0,126.48
ORD-1884,2024-08-30,East,Home Office,Furniture,Tables,Tables Item 25,758.02,4,0.2,27.81
ORD-1885,2024-04-05,South,Home Office,Furniture,Bookcases,Bookcases Item 22,924.3,1,0.0,250.49
ORD-1886,2023-05-02,East,Corporate,Furniture,Bookcases,Bookcases Item 30,1785.25,4,0.3,666.26
ORD-1887,2023-02-07,West,Consumer,Office Supplies,Paper,Paper Item 42,1575.94,3,0.2,-16.95
ORD-1888,2024-12-19,East,Consumer,Furniture,Furnishings,Furnishings Item 12,1379.39,3,0.0,86.3
ORD-1889,2024-04-12,Central,Consumer,Office Supplies,Binders,Binders Item 38,516.79,10,0.0,157.37
ORD-1890,2024-09-01,East,Corporate,Furniture,Chairs,Chairs Item 5,86.47,10,0.0,29.49
ORD-1891,2024-11-25,Central,Home Office,Furniture,Furnishings,Furnishings Item 8,928.34,7,0.1,169.26
ORD-1892,2023-02-16,Central,Consumer,Office Supplies,Paper,Paper Item 22,1322.11,10,0.0,445.64
ORD-1893,2024-03-01,Central,Consumer,Furniture,Chairs,Chairs Item 36,1276.97,3,0.1,214.99
ORD-1894,2023-02-11,West,Home Office,Furniture,Furnishings,Furnishings Item 41,142.64,3,0.0,15.84
ORD-1895,2024-05-13,West,Consumer,Office Supplies,Art,Art Item 1,308.84,2,0.0,74.88
ORD-1896,2024-12-11,Central,Corporate,Furniture,Chairs,Chairs Item 14,1029.32,8,0.0,214.24
ORD-1897,2023-09-02,South,Corporate,Furniture,Bookcases,Bookcases Item 45,92.93,3,0.3,-13.86
ORD-1898,2023-04-01,South,Home Office,Furniture,Tables,Tables Item 27,1435.48,5,0.1,-225.01
ORD-1899,2024-06-26,West,Consumer,Furniture,Tables,Tables Item 24,151.8,2,0.3,
ORD-1900,2024-11-06,South,Home Office,Office Supplies,Paper,Paper Item 4,1913.44,4,0.1,464.02
ORD-1901,2024-04-30,West,Home Office,Furniture,Chairs,Chairs Item 11,712.97,8,0.0,-15.74
ORD-1902,2024-01-08,East,Home Office,Office Supplies,Binders,Binders Item 28,705.91,5,0.0,186.92
ORD-1903,2023-04-17,South,Consumer,Technology,Machines,Machines Item 12,1326.13,1,0.3,-117.87
ORD-1904,2023-04-29,South,Home Office,Furniture,Chairs,Chairs Item 47,356.48,2,0.0,-50.25
ORD-1905,2024-11-24,South,Consumer,Technology,Machines,Machines Item 50,1324.0,6,0.0,342.42
ORD-1906,2023-08-31,West,Consumer,Furniture,Bookcases,Bookcases Item 25,537.44,7,0.0,-100.73
ORD-1907,2024-05-11,South,Home Office,Furniture,Chairs,Chairs Item 10,173.52,1,0.2,66.06
ORD-1908,2024-01-18,West,Corporate,Furniture,Furnishings,Furnishings Item 47,597.94,3,0.2,156.38
ORD-1909,2023-12-10,Central,Consumer,Furniture,Bookcases,Bookcases Item 45,1253.08,3,0.0,36.54
ORD-1910,2023-04-24,Central,Consumer,Office Supplies,Binders,Binders Item 27,419.32,8,0.2,-53.32
ORD-1911,2024-09-10,West,Corporate,Furniture,Bookcases,Bookcases Item 11,1233.88,3,0.3,326.71
ORD-1912,2024-06-18,East,Corporate,Office Supplies,Paper,Paper Item 38,1291.37,8,0.0,152.62
ORD-1913,2024-03-14,Central,Consumer,Technology,Copiers,Copiers Item 21,93.48,4,0.0,35.62
ORD-1914,2023-01-06,West,Home Office,Technology,Accessories,Accessories Item 3,1599.44,7,0.0,-38.88
ORD-1915,2024-02-08,South,Home Office,Technology,Phones,Phones Item 29,1960.14,8,0.0,315.84
ORD-1916,2023-01-13,East,Home Office,Technology,Accessories,Accessories Item 9,1169.02,7,0.0,
ORD-1917,2023-04-03,West,Home Office,Technology,Machines,Machines Item 43,1625.42,1,0.2,315.15
ORD-1918,2024-08-20,South,Home Office,Technology,Accessories,Accessories Item 30,264.91,1,0.2,0.78
ORD-1919,2024-10-03,West,Corporate,Furniture,Furnishings,Furnishings Item 41,1856.89,8,0.0,-121.13
ORD-1920,2023-02-03,Central,Home Office,Furniture,Furnishings,Furnishings Item 49,750.61,5,0.2,44.47
ORD-1921,2023-12-10,East,Home Office,Technology,Accessories,Accessories Item 44,884.42,1,0.3,148.37
ORD-1922,2024-01-10,East,Corporate,Technology,Phones,Phones Item 3,1886.72,8,0.3,-104.87
ORD-1923,2024-07-26,West,Home Office,Technology,Machines,Machines Item 46,251.79,2,0.3,-20.53
ORD-1924,2024-07-06,Central,Consumer,Furniture,Tables,Tables Item 48,1774.98,2,0.2,332.78
ORD-1925,2023-12-28,West,Corporate,Office Supplies,Paper,Paper Item 44,578.95,5,0.3,167.65
ORD-1926,2024-01-17,East,Consumer,Technology,Machines,Machines Item 32,1724.13,6,0.2,530.87
ORD-1927,2024-06-28,South,Home Office,Office Supplies,Binders,Binders Item 29,1838.66,9,0.1,-89.46
ORD-1928,2024-04-13,East,Consumer,Office Supplies,Storage,Storage Item 26,1512.53,2,0.0,115.44
ORD-1929,2023-06-18,East,Consumer,Furniture,Bookcases,Bookcases Item 45,1685.58,5,0.0,399.64
ORD-1930,2024-06-17,West,Consumer,Furniture,Furnishings,Furnishings Item 27,1555.13,1,0.1,301.22
ORD-1931,2024-03-06,South,Corporate,Office Supplies,Paper,Paper Item 19,363.08,8,0.0,46.12
ORD-1932,2024-06-16,East,Consumer,Furniture,Chairs,Chairs Item 38,1969.49,6,0.2,713.81
ORD-1933,2024-11-12,South,Home Office,Technology,Machines,Machines Item 29,95.92,9,0.3,-9.7
ORD-1934,2023-06-25,West,Corporate,Technology,Machines,Machines Item 31,272.14,5,0.0,64.11
ORD-1935,2023-12-28,East,Consumer,Technology,Machines,Machines Item 11,1637.39,5,0.2,-117.72
ORD-1936,2023-06-29,Central,Consumer,Office Supplies,Paper,Paper Item 16,1016.65,3,0.0,309.49
ORD-1937,2023-05-10,Central,Home Office,Furniture,Chairs,Chairs Item 24,1468.28,8,0.1,184.04
ORD-1938,2023-11-21,East,Home Office,Furniture,Tables,Tables Item 24,1184.79,6,0.0,124.42
ORD-1939,2023-01-26,Central,Consumer,Technology,Accessories,Accessories Item 50,602.12,7,0.2,83.7
ORD-1940,2023-01-05,Central,Consumer,Furniture,Furnishings,Furnishings Item 22,1380.88,9,0.3,447.4
ORD-1941,2024-08-10,South,Corporate,Office Supplies,Storage,Storage Item 47,1276.22,3,0.3,327.57
ORD-1942,2024-05-05,East,Home Office,Technology,Machines,Machines Item 44,328.54,1,0.0,25.28
ORD-1943,2024-02-16,Central,Consumer,Office Supplies,Binders,Binders Item 29,28.57,10,0.0,-1.49
ORD-1944,2024-09-14,Central,Consumer,Technology,Phones,Phones Item 34,1455.66,4,0.3,575.11
ORD-1945,2023-03-27,West,Consumer,Furniture,Bookcases,Bookcases Item 44,207.36,9,0.2,8.48
ORD-1946,2024-05-17,South,Consumer,Office Supplies,Binders,Binders Item 39,1602.14,6,0.3,-124.29
ORD-1947,2023-06-01,Central,Corporate,Office Supplies,Binders,Binders Item 25,1114.62,7,0.1,267.33
ORD-1948,2023-12-26,Central,Corporate,Technology,Phones,Phones Item 36,1235.81,5,0.2,-107.74
ORD-1949,2024-03-01,South,Home Office,Furniture,Tables,Tables Item 11,717.22,8,0.1,193.85
ORD-1950,2024-08-24,South,Consumer,Office Supplies,Art,Art Item 10,1112.91,10,0.0,-219.09
ORD-1951,2023-12-10,South,Home Office,Furniture,Bookcases,Bookcases Item 49,1524.37,2,0.3,-272.58
ORD-1952,2024-10-16,East,Corporate,Technology,Phones,Phones Item 12,1494.01,5,0.2,-117.3
ORD-1953,2023-07-10,West,Consumer,Office Supplies,Art,Art Item 36,1916.57,7,0.1,39.8
ORD-1954,2023-11-08,Central,Home Office,Technology,Phones,Phones Item 48,660.59,8,0.3,-73.11
ORD-1955,2023-06-07,East,Consumer,Technology,Accessories,Accessories Item 41,618.15,5,0.1,201.51
ORD-1956,2024-11-12,East,Home Office,Office Supplies,Art,Art Item 12,1992.71,5,0.2,41.82
ORD-1957,2023-10-11,East,Consumer,Technology,Accessories,Accessories Item 39,902.74,8,0.0,210.56
ORD-1958,2024-03-22,South,Home Office,Office Supplies,Storage,Storage Item 45,1773.53,5,0.2,276.36
ORD-1959,2023-06-16,East,Corporate,Furniture,Bookcases,Bookcases Item 10,789.14,10,0.0,37.54
ORD-1960,2023-06-17,West,Corporate,Technology,Copiers,Copiers Item 24,1394.28,1,0.1,-276.16
ORD-1961,2023-10-26,East,Corporate,Technology,Machines,Machines Item 33,1242.98,9,0.0,16.53
ORD-1962,2023-06-21,East,Home Office,Furniture,Tables,Tables Item 21,1590.45,9,0.1,-229.35
ORD-1963,2024-12-15,Central,Home Office,Office Supplies,Storage,Storage Item 35,1180.52,6,0.0,104.57
ORD-1964,2023-05-21,West,Consumer,Office Supplies,Storage,Storage Item 24,1288.23,9,0.1,-207.52
ORD-1965,2023-04-15,Central,Consumer,Technology,Copiers,Copiers Item 33,1164.17,4,0.0,159.36
ORD-1966,2024-04-16,East,Corporate,Furniture,Tables,Tables Item 9,1125.71,2,0.0,182.47
ORD-1967,2024-12-08,Central,Corporate,Furniture,Furnishings,Furnishings Item 29,1356.17,6,0.0,383.79
ORD-1968,2023-11-08,West,Home Office,Office Supplies,Storage,Storage Item 15,546.94,1,0.0,161.36
ORD-1969,2023-05-09,West,Corporate,Furniture,Tables,Tables Item 6,1001.53,4,0.0,-154.0
ORD-1970,2024-05-10,East,Consumer,Technology,Phones,Phones Item 13,126.52,7,0.0,0.07
ORD-1971,2023-05-02,East,Corporate,Furniture,Chairs,Chairs Item 5,1571.94,5,0.0,353.07
ORD-1972,2024-09-08,East,Consumer,Technology,Phones,Phones Item 13,1579.34,4,0.3,174.3
ORD-1973,2023-05-30,East,Consumer,Furniture,Bookcases,Bookcases Item 23,886.0,5,0.3,-98.81
ORD-1974,2024-08-06,West,Home Office,Technology,Accessories,Accessories Item 38,663.1,2,0.0,40.06
ORD-1975,2023-06-25,West,Corporate,Furniture,Tables,Tables Item 47,186.31,9,0.0,-12.6
ORD-1976,2024-12-15,South,Corporate,Furniture,Tables,Tables Item 29,1200.47,10,0.0,289.79
ORD-1977,2024-01-24,West,Corporate,Office Supplies,Binders,Binders Item 33,1996.71,7,0.0,718.55
ORD-1978,2023-05-07,East,Corporate,Furniture,Furnishings,Furnishings Item 34,1288.7,8,0.0,67.98
ORD-1979,2023-10-23,Central,Home Office,Furniture,Furnishings,Furnishings Item 6,1275.99,9,0.0,346.29
ORD-1980,2023-10-18,East,Corporate,Technology,Copiers,Copiers Item 48,245.49,8,0.3,11.28
ORD-1981,2024-02-22,West,Home Office,Technology,Copiers,Copiers Item 13,1681.21,5,0.2,50.94
ORD-1982,2023-01-14,Central,Consumer,Furniture,Furnishings,Furnishings Item 26,1148.03,8,0.0,175.26
ORD-1983,2024-02-09,East,Consumer,Technology,Phones,Phones Item 7,377.11,7,0.3,6.54
ORD-1984,2023-07-23,East,Corporate,Office Supplies,Paper,Paper Item 39,675.68,6,0.0,-124.52
ORD-1985,2024-05-26,West,Corporate,Technology,Phones,Phones Item 38,58.14,5,0.3,17.38
ORD-1986,2024-11-13,Central,Corporate,Technology,Copiers,Copiers Item 32,553.41,10,0.2,61.34
ORD-1987,2023-04-21,West,Corporate,Office Supplies,Storage,Storage Item 32,604.46,2,0.1,220.27
ORD-1988,2023-04-12,West,Consumer,Technology,Accessories,Accessories Item 32,526.0,1,0.0,30.4
ORD-1989,2024-09-11,West,Corporate,Office Supplies,Binders,Binders Item 20,1746.73,6,0.0,533.03
ORD-1990,2024-06-16,East,Home Office,Office Supplies,Binders,Binders Item 13,380.34,8,0.2,107.1
ORD-1991,2023-09-25,South,Home Office,Technology,Copiers,Copiers Item 35,921.79,9,0.1,82.76
ORD-1992,2023-05-02,East,Corporate,Office Supplies,Binders,Binders Item 21,275.63,7,0.2,-41.8
ORD-1993,2023-02-03,South,Consumer,Technology,Copiers,Copiers Item 43,1458.6,3,0.3,142.76
ORD-1994,2023-05-18,South,Corporate,Technology,Accessories,Accessories Item 32,879.33,5,0.2,209.02
ORD-1995,2024-07-29,South,Corporate,Furniture,Furnishings,Furnishings Item 4,1533.37,3,0.3,-160.47
ORD-1996,2024-01-22,South,Home Office,Technology,Machines,Machines Item 50,1224.35,10,0.1,
ORD-1997,2024-08-27,East,Consumer,Technology,Machines,Machines Item 24,1505.24,1,0.0,292.28
ORD-1998,2023-04-10,Central,Corporate,Technology,Phones,Phones Item 23,1913.66,7,0.1,-303.55
ORD-1999,2023-09-08,East,Home Office,Technology,Machines,Machines Item 42,123.54,4,0.0,-3.79
ORD-2000,2023-04-28,East,Corporate,Technology,Phones,Phones Item 2,530.79,6,0.0,-27.5
ORD-2001,2024-11-04,East,Corporate,Office Supplies,Storage,Storage Item 33,1813.45,7,0.3,-91.17
ORD-2002,2024-04-25,East,Home Office,Technology,Machines,Machines Item 21,551.18,10,0.0,140.9
ORD-2003,2023-04-11,Central,Home Office,Technology,Copiers,Copiers Item 45,904.98,8,0.0,240.75
ORD-2004,2024-05-29,Central,Corporate,Office Supplies,Paper,Paper Item 40,140.08,6,0.0,12.96
ORD-2005,2024-05-23,South,Consumer,Technology,Machines,Machines Item 14,76.89,2,0.3,-12.49
ORD-2006,2024-08-10,East,Corporate,Technology,Machines,Machines Item 40,1813.81,7,0.0,-211.22
ORD-2007,2023-12-11,East,Home Office,Office Supplies,Binders,Binders Item 37,1069.52,5,0.0,49.9
ORD-2008,2023-12-22,South,Consumer,Office Supplies,Art,Art Item 33,701.21,2,0.1,238.34
ORD-2009,2024-02-29,Central,Consumer,Technology,Copiers,Copiers Item 40,53.43,7,0.1,10.59
ORD-2010,2024-10-04,West,Consumer,Office Supplies,Art,Art Item 37,1927.15,9,0.0,262.29
ORD-2011,2024-10-15,South,Corporate,Technology,Accessories,Accessories Item 50,1874.28,9,0.3,-316.09
ORD-2012,2024-04-18,West,Corporate,Technology,Phones,Phones Item 10,843.4,3,0.0,-37.03
ORD-2013,2023-11-23,South,Corporate,Office Supplies,Storage,Storage Item 27,1464.33,2,0.0,569.3
ORD-2014,2024-12-04,West,Corporate,Technology,Machines,Machines Item 26,520.49,10,0.0,100.2
ORD-2015,2023-01-29,West,Consumer,Furniture,Chairs,Chairs Item 30,404.21,4,0.1,56.27
ORD-2016,2023-02-07,South,Home Office,Technology,Copiers,Copiers Item 18,933.23,4,0.0,357.62
ORD-2017,2024-11-05,Central,Corporate,Furniture,Chairs,Chairs Item 42,1220.97,9,0.0,11.85
ORD-2018,2023-03-27,East,Consumer,Furniture,Furnishings,Furnishings Item 20,237.05,6,0.3,-25.9
ORD-2019,2024-11-04,Central,Home Office,Furniture,Furnishings,Furnishings Item 47,458.38,2,0.2,-22.65
ORD-2020,2024-05-27,East,Home Office,Furniture,Tables,Tables Item 43,1702.73,2,0.3,232.82
ORD-2021,2023-09-01,South,Consumer,Office Supplies,Storage,Storage Item 50,1051.55,10,0.0,-137.9
ORD-2022,2023-08-30,South,Home Office,Technology,Machines,Machines Item 10,1721.68,7,0.0,402.34
ORD-2023,2024-03-26,West,Corporate,Furniture,Tables,Tables Item 38,144.66,7,0.1,32.51
ORD-2024,2023-04-26,Central,Home Office,Furniture,Furnishings,Furnishings Item 28,1091.64,6,0.3,-164.8
